id,ap,an,dev,cat,nod,doa,dsl,ppl,valid
352,photocollage.photoeditor.collagemaker,Photo Editor - Collage Maker,Photo Editor & Collage Maker,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=photocollage.photoeditor.collagemaker,https://photoeditorapps.com/website/policy2.html,1
353,com.sigmaappsolution.jacketphotosuit,Man Jacket Photo Suit,Millennium Creativity Apps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.sigmaappsolution.jacketphotosuit,https://millenniumcreativityapps.blogspot.com/2022/06/privacy-policy.html,1
354,com.handycloset.android.photolayers,"PhotoLayers-Superimpose,Eraser",handyCloset Inc.,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.handycloset.android.photolayers,https://privacy.handycloset.com,1
355,com.photocollage.photoframe.photofamily,"Photo collage, photo frames, p",lock screen love,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.photocollage.photoframe.photofamily,https://sites.google.com/view/photocollage-frame,1
356,com.xnview.XnGif,Gif Me! Camera - GIF maker,XnView,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.xnview.XnGif,http://www.xnview.com/PrivacyPolicy.html,1
357,com.Creativestarapps.waterfall.photoeditor,Waterfall Photo Editor,CreativeStarApps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.Creativestarapps.waterfall.photoeditor,https://sites.google.com/view/creativestarapps/home,1
358,gr.gamebrain.comica,comics and cartoon maker,Game Brain,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=gr.gamebrain.comica,http://www.isystemgroup.org/gamebrain_policy.html,1
359,com.myphotoapps.lehengacholifashiondressesforwomen,Fashion Lehenga Choli Dresses,My Photo Apps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.myphotoapps.lehengacholifashiondressesforwomen,https://myphotoapps461.blogspot.com/p/privacy-policy.html,1
360,com.hideitpro,"Hide Photos, Video and App Loc",ANUJ TENANI,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.hideitpro,http://hideitpro.com/privacy_policy.html,1
361,com.appsdunia.independanceday,Independence Day Photo Frame,Mobile Apps Dunia,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appsdunia.independanceday,https://ssijmar.in/privacy-policy-new.html,1
362,com.accarunit.slowmotion,Time Cut : Smooth Slow Motion,changpeng,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.accarunit.slowmotion,https://www.tribieforum.com/privacy.html,1
363,gkv.photoframed.photoeditor,Photos framed,30GKv,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=gkv.photoframed.photoeditor,https://sites.google.com/view/30gkv/home,1
364,com.blackcatwallpapers.app,Black Cat Wallpapers,ZaidDev,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.blackcatwallpapers.app,https://137141.hostmypolicy.com/,1
365,vsin.t16_funny_photo,Photo Lab Picture Editor & Art,Linerock Investments LTD,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=vsin.t16_funny_photo,http://pho.to/policy.php,1
366,com.avnsoft.photoeditor.photocollage,Collage Maker - Photo Grid,AMOBEAR TECHNOLOGY GROUP,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.avnsoft.photoeditor.photocollage,https://sites.google.com/view/photomaker2021/home,1
367,ring.photoeditor.travelanywhere,Photo editor: Travel anywhere,Ringtones Pro,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=ring.photoeditor.travelanywhere,https://sites.google.com/view/ring-tone-pro/home,1
368,com.adobe.adobephotoshopfix,Adobe Photoshop Fix,Adobe,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.adobe.adobephotoshopfix,http://www.adobe.com/privacy/policy.html,1
369,topvn.layoutphoto.layoutcollage,Layout collage: Photo editor,GKV Studio,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=topvn.layoutphoto.layoutcollage,https://store-topvn.web.app/,1
370,g3s.photoeditting.travelanywhere,Photo editing: Travel anywhere,G3 Studio,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=g3s.photoeditting.travelanywhere,https://sites.google.com/view/g3-studio/home,1
371,com.appbites.naturedualphotoframes,Nature Dual Photo Frames,App Bites,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appbites.naturedualphotoframes,https://kirakapps.com/privacy_policy.html,1
372,com.pavahainc.weddingcamera,Wedding Camera Montage Maker,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.weddingcamera,http://letapps.com/privacy.html,1
373,media.album.photo.gallery,Photo Gallery & Album,Easyelife,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=media.album.photo.gallery,https://apppolicy.oss-us-west-1.aliyuncs.com/gallery/AppPrivacy.html,1
374,com.pavahainc.mensuitcamera,Men Suit Camera: Montage Maker,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.mensuitcamera,http://letapps.com/privacy.html,1
375,com.pavahainc.womenhairstylescamera,Women Hairstyles Camera,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.womenhairstylescamera,http://letapps.com/privacy.html,1
376,com.pavahainc.jewelrycamera,Jewelry Camera Photo Editor,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.jewelrycamera,http://letapps.com/privacy.html,1
377,com.pavahainc.policephotoeditor,Police Photo Editor Suit Dress,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.policephotoeditor,http://letapps.com/privacy.html,1
378,com.pavahainc.princesscameranew,Princess Camera,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.princesscameranew,http://letapps.com/privacy.html,1
379,com.pavahainc.springphotoeffectseditor,Spring Photo Effects Editor,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.springphotoeffectseditor,http://letapps.com/privacy.html,1
380,com.jeyluta.timestampcamerafree,Timestamp Camera,Bian Di,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.jeyluta.timestampcamerafree,http://www.timestampcamera.com/PrivacyPolicy.html,1
381,photo.android.hd.camera,HD Camera for Android,Mobile_V5,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=photo.android.hd.camera,https://mobv5privacy.oss-us-west-1.aliyuncs.com/camera/AppPrivacy.html,1
382,com.pavahainc.pictureshape,Picture Shape Photo Editor,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.pictureshape,http://letapps.com/privacy.html,1
383,com.pavahainc.lightingtextnameartmaker,Lighting Text on Photo,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.lightingtextnameartmaker,http://letapps.com/privacy.html,1
384,com.gm.newyearphotoframes.happynewyear.wishes.newyear.greetingcards,"New year PhotoFrames, Cards",ShamiTech Apps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.gm.newyearphotoframes.happynewyear.wishes.newyear.greetingcards,http://shaasaapps.blogspot.com/2018/07/privacypolicy.html,1
385,com.pavahainc.pictureartpaintingeffects,Picture Art Painting Effects,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.pictureartpaintingeffects,http://letapps.com/privacy.html,1
386,com.pavahainc.threedoverlayphotoblenderapp,3D Overlay Photo Blender App,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.threedoverlayphotoblenderapp,http://letapps.com/privacy.html,1
387,com.meitu.makeup,MakeupPlus - Virtual Makeup,MeituEve International Limited,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.meitu.makeup,https://api.meitu.com/privacy-policy/index.html?lang=en,1
388,com.pavahainc.horrorframesphotoeditor,Horror Frames Photo Editor,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.horrorframesphotoeditor,http://letapps.com/privacy.html,1
389,com.videocall.alphabetlore_lettres,ALPHABET CALLING VIDEO LETTRE,lonaledelonns,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.videocall.alphabetlore_lettres,https://sites.google.com/view/exevideocall/home,1
390,com.codegradients.design.space.studio,Design Space for Cricut,AppeZay,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.codegradients.design.space.studio,https://appezay-mobile-apps.webflow.io/privacy-policy,1
391,com.wemagineai.voila,Voila AI Artist Cartoon Photo,Wemagine.AI,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.wemagineai.voila,https://www.wemagine.ai/privacypolicy,1
392,com.moon.fotofram,Foto Frame - Smart Photo Frame,Moonwalker,Photography,500+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.moon.fotofram,https://somejourney.info/privacy-policy/,1
393,com.xilli.photo.blending.photo.editing.app,Photo Blender : Pic Collage,XEN Studios,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.xilli.photo.blending.photo.editing.app,http://xen-studios.com/privacy-policy.html,1
394,com.linecorp.foodcam.android,Foodie - Filter & Film Camera,SNOW Corporation,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.linecorp.foodcam.android,https://terms.snow.me/FOODIE/privacy,1
395,com.baiwang.instasquare,InstaSquare: Photo Editor Grid,Photo Editor Perfect Corp.,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.baiwang.instasquare,http://squarelite.photoeditorperfect.top/PrivacyPolicy/,1
396,com.logramas.lgbtbackground,LGBT Background,Logra+,Photography,5K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.logramas.lgbtbackground,https://logramas.com/apps/privacy_policy_en.html,1
397,com.genderswap.face_changer,Gender Swap Face Swap &Changer,solvedapps,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.genderswap.face_changer,https://solvedapps-privacypolicy.blogspot.com/2022/10/solved-apps-privacy-policy-your-privacy.html,1
398,com.everimaging.goart,AI Art Image Generator – GoArt,AI Art Photo Editor | Everimaging Ltd.,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.everimaging.goart,https://nuls-mobile.fotor.com/mobile/goArt/privacy_en,1
399,br.com.zoetropic.free,Zoetropic - Photo in motion,Zoemach Tecnologia,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=br.com.zoetropic.free,https://www.zoetropic.com.br/terms/,1
400,air.brush.photoeditor.collagemaker.beautycam.sweet.selfiecamera.face.makeover,AirBrush - AI Photo Enhancer,Magic Cut Zone,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=air.brush.photoeditor.collagemaker.beautycam.sweet.selfiecamera.face.makeover,https://magiccutzone.wixsite.com/privacypolicy,1
401,com.gamebrain.cartoon,Cartoon Photo Editor,Game Brain,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.gamebrain.cartoon,http://www.isystemgroup.org/gamebrain_policy.html,1
402,com.camerafilter.ulook,"Vintage Camera-Retro, Editor",Analog Film Photo & Photo Editor & Camera,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.camerafilter.ulook,https://sites.google.com/site/privacypolicyjjtestnewapp/,1
403,com.navicamtools.thermalcamera,Thermal Imaging Camera Sim 9,NaviCamTools,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.navicamtools.thermalcamera,https://sites.google.com/view/navicamtoolspolicy/home,1
404,com.movemore.negativeimage.lc,Negative Image Scanner,Move More Solutions,Photography,5K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.movemore.negativeimage.lc,http://ec2-18-116-59-188.us-east-2.compute.amazonaws.com/MoveMoreSolution/PrivacyPolicy.html,1
405,com.fashioncrazeapps.WomenWinterOutfitSuits,Women Winter Outfit Suits,fashion craze apps,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.fashioncrazeapps.WomenWinterOutfitSuits,https://fashioncrazeapps.blogspot.com/p/privacy-policy.html,1
406,com.samirfutureit.plpforpixellab,PLP for pixellab - Presets,Samir Future it,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.samirfutureit.plpforpixellab,https://sites.google.com/view/plpforpixellab-presets/,1
407,com.opalsapps.photoslideshowwithmusic,Photo Slideshow with Music,Opals Apps,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.opalsapps.photoslideshowwithmusic,https://docs.google.com/document/d/1LrShMQ5vDoWgzygdaxr2k0q3XMoVRuK6Czmd0iHu1yc/pub,1
408,com.app.selfy,Fotoshoto AI,Vitara Apps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.app.selfy,https://sites.google.com/view/selfy-privacy-policy/home,1
409,com.fujifilm.instaxSquareLink,INSTAX SQUARE Link,FUJIFILM Corporation,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.fujifilm.instaxSquareLink,http://www.fujifilm.com/privacy_policy/,1
410,com.kyliecosmetics.kylie_jenner_cosmetics.amindk,kylie cosmetics,amindk,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.kyliecosmetics.kylie_jenner_cosmetics.amindk,https://172904.hostmypolicy.com/,1
411,com.camera.galaxyx,BeautyAI - Perfect Selfies Cam,Kyeong Ah,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.camera.galaxyx,https://bearbellablog.wordpress.com/2017/06/22/privacy-policy/,1
412,com.rr.goodmorningandnightprayers,Good Morning & Night Prayers,RR Mobile Apps,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.rr.goodmorningandnightprayers,https://rrmobileapps.blogspot.com/p/privacy-policy-this-is-privacy-policy.html,1
413,com.olav.logolicious,LogoLicious Add Your Logo App,The Laughing Dutchmen,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.olav.logolicious,http://www.addyourlogoapp.com/privacy-policy,1
414,com.intech.birthdayvideomakerwithmusic.photoframe.birthdayvideo.videomaker.slideshow.birthdayframe,Birthday Photo Frame With Song,In TechLab,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.intech.birthdayvideomakerwithmusic.photoframe.birthdayvideo.videomaker.slideshow.birthdayframe,https://sites.google.com/view/intech-lab/home,1
415,creator.logo.maker.scopic,Logo Generator & Logo Maker,LIGHT CREATIVE LAB,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=creator.logo.maker.scopic,http://lightcreativelab.com/policy.html,1
416,com.selfie.beautycamera.makeup.pro,Beauty Camera Face Editor App,Pic Artist Pro,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.selfie.beautycamera.makeup.pro,http://beautycamera.picartistpro.top/PrivacyPolicy/,1
417,com.falstad.megaphotofree,Mega Photo,Paul Falstad,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.falstad.megaphotofree,https://www.iubenda.com/privacy-policy/8016345,1
418,com.rugalluk.remove.unwanted.objects,Remove Unwanted Object,Rugalluk,Photography,500+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.rugalluk.remove.unwanted.objects,https://pages.flycricket.io/remove-objects/privacy.html,1
419,com.vysionapps.faceswap,Face Swap - Photo Face Swap,VysionApps,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.vysionapps.faceswap,https://www.iubenda.com/privacy-policy/7831612,1
420,com.ppn.unwantedremover.vs,Photo Eraser Unwanted Remover,PPN Developers,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ppn.unwantedremover.vs,http://adtubeservices.co.in/PPNDevelopers/privacy_policy.html,1
421,com.logopit.logoplus,Logo Maker Plus - Logo Creator,Logopit - Logo Maker & Graphic Design Creator,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.logopit.logoplus,http://logopit.net/logopit-plus-privacy-policy.php,1
422,jp.naver.linecamera.android,LINE Camera - Photo editor,LINE Corporation,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=jp.naver.linecamera.android,https://terms.snow.me/linecamera/privacy,1
423,photobaby.babypics.baby.photo.frames.photoeditor,Baby Photo Editor baby-Pics,The Great God,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=photobaby.babypics.baby.photo.frames.photoeditor,https://thegreatgodapps.blogspot.com/2022/10/the-great-god-apps.html?m=1,1
424,com.kyubid.apps.whitegram.whitegram,WhiteGram - Frames for Photos,KyuBid,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.kyubid.apps.whitegram.whitegram,http://kyubid.com/privacy.html,1
425,com.pixiz.app,Pixiz - Photo montage & Collag,Pixiz,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pixiz.app,http://www.pixiz.com/app-privacy,1
426,hippeis.com.photochecker,Photo Sherlock Search by photo,appsmotor AI,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=hippeis.com.photochecker,https://s3.eu-central-1.amazonaws.com/photo-sherlock/privacy_policy.html,1
427,com.konashone.selfie_camera_beauty_edit_plus,Camera iphone 14 Pro - iOS 15,KonashOne@gmail.com,Photography,500+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.konashone.selfie_camera_beauty_edit_plus,https://konashone.blogspot.com/2022/10/privacy-policy.html,1
428,com.smilieideas.photodrive,photoDrive for Google Drive,Smilie Ideas,Photography,100+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.smilieideas.photodrive,http://photogallerytv.com/Drive/dprivacy.html,1
429,com.amosstudio.christmas.santa.suit.photoeditor,Santa Claus Suit Photo Editor,AmosStudio,Photography,100+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.amosstudio.christmas.santa.suit.photoeditor,https://sites.google.com/view/amosstudiopriv,1
430,com.appboxitsol.bookphotoframes,Book Photo Frames,App Box pvt ltd,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appboxitsol.bookphotoframes,https://appbites.in/privacy_policy.html,1
431,com.photo.editing.pic.collage.maker,DP Photo Effects Photo Editor,Xilli Apps,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.photo.editing.pic.collage.maker,http://www.xilliapps.com/privacy-policy.html,1
432,com.codeway.pixelup,Pixelup - AI Photo Enhancer,Codeway Dijital,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.codeway.pixelup,https://storage.googleapis.com/codeway.co/pixelup.co/privacy.html,1
433,com.sknatkforever.mxasd,سكناتك‎,mxasd,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.sknatkforever.mxasd,https://175780.hostmypolicy.com/,1
434,com.amosstudio.gold.teeth.photoeditor,Gold teeth Photo Editor,AmosStudio,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.amosstudio.gold.teeth.photoeditor,https://sites.google.com/view/amosstudiopriv,1
435,com.rectfy.flip,Flip Image - Mirror Image,Rectfy,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.rectfy.flip,https://rectfy.com/privacy-policy.html,1
436,com.bidastudio.piercing.tattoo.photoeditor,Piercing & Tattoo Photo Editor,BidaStudio,Photography,100+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.bidastudio.piercing.tattoo.photoeditor,https://sites.google.com/view/bidastudiopriv,1
437,com.panasonic.avc.cng.imageapp,Panasonic Image App,Panasonic Holdings Corporation,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.panasonic.avc.cng.imageapp,https://av.jpn.support.panasonic.com/support/app/privacy/im/imageapp/PrivacyPolicy_en.html,1
438,com.inglesdivino.blurimage,Blur Image,Inglesdivino,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.inglesdivino.blurimage,https://www.inglesdivino.com/policies/blur_image.php,1
439,com.judi.autoblur,Auto blur: blur background,Judi Studio,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.judi.autoblur,https://sites.google.com/view/color-dial-private-policy/home,1
440,com.tattoomyphoto.tattoome.faketattoo,Tattoo my Photo - Tattoo Maker,Bawa,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.tattoomyphoto.tattoome.faketattoo,https://ikhani.blogspot.com/p/tattoo-maker-privacy-policy.html,1
441,com.a_superlab.typingdesigner,Creative Typography Design,A-SuperLab,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.a_superlab.typingdesigner,http://www.a-superlab.com/AndroidApps/privacypolicy.html,1
442,com.rasmodev.darkifyapp,Darkify Wallpaper HD - 4K 2023,Rasmodev,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.rasmodev.darkifyapp,https://sites.google.com/view/rasmodev-privacy-policy/home,1
443,com.appbench.beachphotoframes,Beach Photo Frames,App Bench,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appbench.beachphotoframes,https://www.appbench.in/privacy_policy.html,1
444,us.pinguo.april_collage,"April - Camera360 cute Layout ",PINGUO TECHNOLOGY HK CO LIMITED,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=us.pinguo.april_collage,http://www.camera360.com/privacy_april_en.html,1
445,com.amosstudio.halloween.makeup.photoeditor,Halloween Makeup Photo Editor,AmosStudio,Photography,100+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.amosstudio.halloween.makeup.photoeditor,https://sites.google.com/view/amosstudiopriv,1
446,com.bidastudio.royal.crown.photoeditor,Royal Crown Photo Editor,BidaStudio,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.bidastudio.royal.crown.photoeditor,https://sites.google.com/view/bidastudiopriv,1
447,com.simplemobilephotoresizer,Photo & Picture Resizer,Farluner Apps & Games,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.simplemobilephotoresizer,http://www.simpleimageresizer.com/photo-picture-resizer-privacy,1
448,com.hikaru.photowidgetad,Animated Photo Widget,Hikaru Inc.,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.hikaru.photowidgetad,https://krystalli.github.io/photowidget/privacy.html,1
449,com.appoftools.birthdayphotoframe,Birthday Photo Frame Editor,AppOfTools,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appoftools.birthdayphotoframe,https://birthdayprivacypolicy.blogspot.com/2023/08/birthday-privacy-policy.html,1
450,pixelab.camart.cartoon,camart - cartoon photo,Pixelab,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=pixelab.camart.cartoon,http://www.isystemgroup.org/pixelab_policy.html,1
